Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_697,491316747074,ABCDE1114F,5,90618,No,2,180529,Unemployed,54,Rent,342063,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_794,459639807804,ABCDE3487F,1,75763,Yes,2,247464,Self-Employed,54,None,135106,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_305,516098625930,ABCDE2835F,0,69834,No,2,276500,Unemployed,52,Own,185596,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_15,902553340970,ABCDE6901F,5,23482,Yes,2,69883,Employed,65,Own,22478,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_862,585250650594,ABCDE9146F,4,81470,Yes,1,156033,Employed,62,None,338547,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_107,356373180384,ABCDE2643F,5,42355,Yes,0,26548,Unemployed,37,None,59951,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_896,508291658081,ABCDE5357F,4,77267,Yes,2,254702,Self-Employed,75,None,298722,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_28,282083230121,ABCDE9356F,4,11007,Yes,2,193363,Unemployed,28,None,243806,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_180,100269844786,ABCDE1068F,1,50632,Yes,2,139351,Self-Employed,40,Rent,95788,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_428,703824862764,ABCDE5446F,4,84261,Yes,0,88009,Self-Employed,58,Rent,94108,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_433,715359082507,ABCDE2634F,2,22896,No,2,51341,Self-Employed,21,Rent,86495,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_397,692887753983,ABCDE3642F,5,49368,Yes,2,63823,Employed,69,Own,64197,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_879,774763000221,ABCDE8780F,1,93982,No,1,129716,Self-Employed,50,Rent,128984,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_653,589256315912,ABCDE6790F,1,68326,No,2,260995,Unemployed,62,None,222319,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_304,507207837455,ABCDE8477F,2,31859,Yes,0,46684,Self-Employed,43,Own,45546,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_280,157076004102,ABCDE8058F,2,76793,Yes,2,171808,Employed,45,Rent,383367,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_299,956703149376,ABCDE9572F,1,23067,Yes,1,120061,Self-Employed,41,Own,121218,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_601,792718584977,ABCDE9054F,2,27477,No,1,133267,Unemployed,55,Rent,103772,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_696,601456533339,ABCDE1100F,0,52470,No,1,124748,Employed,48,Rent,141121,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_643,821812028215,ABCDE3987F,0,64728,No,0,25920,Self-Employed,39,None,72118,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_926,417496192904,ABCDE9575F,3,62690,Yes,1,169388,Employed,66,Own,319484,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_403,949214902119,ABCDE2899F,0,70683,No,0,256525,Self-Employed,71,Own,262653,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_990,222754222583,ABCDE2428F,2,60626,Yes,1,254946,Employed,36,Own,276561,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_318,973868362295,ABCDE3344F,4,59314,Yes,0,274830,Employed,67,Own,114325,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_64,114030192217,ABCDE3432F,2,85225,No,2,127194,Employed,40,None,141069,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_551,547905766766,ABCDE2343F,2,21401,Yes,1,73825,Unemployed,75,Rent,109769,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_807,516911914965,ABCDE8565F,0,31672,No,1,102467,Unemployed,38,Own,99271,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_904,400978655242,ABCDE7206F,3,56220,Yes,1,116460,Employed,54,Rent,101628,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_211,861360030342,ABCDE2128F,1,56931,Yes,0,72708,Unemployed,48,Own,63478,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_437,165707312783,ABCDE4941F,3,59711,Yes,1,155009,Employed,62,Own,251076,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_482,534249447016,ABCDE7444F,2,82978,No,2,241610,Unemployed,36,None,399984,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_329,871383830593,ABCDE6665F,0,87293,No,2,89332,Employed,32,Rent,34406,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_580,416546885854,ABCDE1009F,3,73892,Yes,1,147907,Self-Employed,30,Rent,146119,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_583,836996856608,ABCDE3504F,2,73200,Yes,0,266035,Unemployed,19,None,237215,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_807,593443698464,ABCDE5522F,3,89059,Yes,1,204356,Employed,71,Rent,218647,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_970,192631527109,ABCDE2582F,2,45115,No,0,223411,Self-Employed,42,Own,303091,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_759,143246198483,ABCDE3770F,0,67109,No,2,93950,Self-Employed,54,Own,144563,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_899,295087899065,ABCDE9423F,2,36128,No,2,237630,Self-Employed,55,Own,274363,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_250,900327698725,ABCDE2841F,2,67175,No,2,77281,Self-Employed,64,Own,52909,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_403,851983805455,ABCDE6966F,1,87313,Yes,1,299279,Employed,51,None,366452,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_283,201562871349,ABCDE2705F,4,55896,No,0,151586,Unemployed,19,None,333675,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_332,449659394713,ABCDE8428F,0,20029,No,1,275403,Self-Employed,36,Own,251968,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_245,836988717861,ABCDE9156F,2,42231,Yes,2,157801,Self-Employed,61,None,395498,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_529,866464451474,ABCDE4865F,3,90939,Yes,2,267601,Employed,68,None,291423,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_172,547235668363,ABCDE7824F,5,42770,No,2,107544,Self-Employed,39,None,35364,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_511,584207570149,ABCDE1789F,3,6109,Yes,2,272263,Employed,47,None,340530,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_978,609040795588,ABCDE3826F,4,54503,Yes,0,223856,Unemployed,53,Own,177519,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_76,972485288781,ABCDE5820F,3,95224,Yes,0,89610,Employed,48,Own,127192,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_435,395292276455,ABCDE7053F,5,43506,Yes,2,288568,Unemployed,55,Own,371608,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_846,547601651941,ABCDE6050F,2,52741,No,0,250561,Unemployed,25,Own,218160,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_152,849193699357,ABCDE1390F,4,95193,No,0,151063,Employed,63,Rent,398609,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_525,444935018323,ABCDE9459F,0,61468,No,1,58200,Employed,22,None,132457,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_784,232757106158,ABCDE1048F,3,81077,No,2,243982,Employed,47,Rent,356291,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_897,969929266680,ABCDE9269F,5,35880,No,0,72546,Employed,46,None,82108,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_435,278027876846,ABCDE3083F,2,25847,Yes,0,168226,Unemployed,55,Own,157050,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_728,282921037608,ABCDE1462F,4,66140,No,0,222555,Unemployed,74,Own,393796,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_850,190358417514,ABCDE7508F,2,24163,Yes,2,284156,Unemployed,41,Rent,182192,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_745,149018933853,ABCDE9095F,2,78621,Yes,0,101582,Self-Employed,21,Own,86410,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_734,246840382513,ABCDE4462F,5,34775,Yes,0,177975,Employed,21,Rent,374128,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_19,161561555312,ABCDE1602F,0,45703,No,2,118814,Self-Employed,45,Rent,45967,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_313,734239050575,ABCDE4953F,0,88203,No,2,137930,Self-Employed,20,Own,112815,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_447,958481286439,ABCDE1022F,4,16624,Yes,2,293223,Employed,62,Own,233143,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_911,287682543325,ABCDE2812F,0,55654,Yes,1,68105,Self-Employed,22,Own,136719,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_976,927178124864,ABCDE1460F,0,84562,No,1,232918,Employed,37,Own,255961,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_652,192229328608,ABCDE7965F,3,68941,Yes,0,109742,Unemployed,38,None,124550,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_291,790087874118,ABCDE7036F,5,10789,No,2,287573,Self-Employed,54,Rent,291567,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_456,772132203611,ABCDE6404F,2,70362,No,2,284394,Self-Employed,71,Own,241550,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_328,909118229480,ABCDE7467F,5,31631,No,2,87606,Employed,46,Own,115144,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_769,163881701912,ABCDE4114F,5,79303,No,2,171347,Self-Employed,62,Rent,100853,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_966,589448005055,ABCDE9556F,4,32272,No,2,100353,Unemployed,24,Own,41879,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_948,196339679533,ABCDE2139F,3,93316,Yes,1,91057,Employed,50,Rent,58584,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_872,647918701941,ABCDE9271F,0,90343,No,2,110805,Self-Employed,53,Rent,103867,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_757,455079064394,ABCDE9734F,0,20768,Yes,0,234843,Employed,59,None,387576,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_251,792107813589,ABCDE5566F,4,10592,Yes,0,45309,Employed,38,Rent,104086,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_162,261592302973,ABCDE6385F,0,83689,No,0,65404,Employed,64,None,118553,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_306,879952717077,ABCDE6703F,1,14654,No,2,263240,Unemployed,26,Own,225664,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_597,349109557728,ABCDE3730F,0,15901,Yes,0,111092,Employed,54,None,77964,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_369,633771108890,ABCDE6073F,0,54503,No,2,166056,Employed,50,Rent,171503,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_476,786192567195,ABCDE4967F,5,20301,Yes,2,111367,Employed,45,Rent,64014,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_584,175752880352,ABCDE5607F,5,49323,No,0,212149,Self-Employed,52,Rent,186469,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_320,301166346321,ABCDE5888F,0,54512,No,2,88602,Employed,72,Own,142848,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_836,944216445296,ABCDE8428F,3,30515,No,2,37607,Self-Employed,67,Rent,145892,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_474,963560557356,ABCDE9137F,5,80829,Yes,2,121320,Employed,48,Own,120295,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_7,453301578567,ABCDE8214F,0,90487,No,0,48418,Employed,66,None,60053,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_953,208253747493,ABCDE8245F,1,36602,Yes,1,297093,Employed,47,Rent,372236,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_337,319798082272,ABCDE8053F,5,56282,No,0,271376,Employed,44,None,216469,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_371,724349316123,ABCDE1224F,3,65685,Yes,1,227236,Unemployed,62,Rent,384034,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_50,840951639900,ABCDE5643F,5,41725,Yes,0,278516,Self-Employed,66,Own,250672,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_886,854990433799,ABCDE5184F,1,7775,Yes,2,183181,Employed,32,Rent,177581,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_20,884631372252,ABCDE7055F,5,29801,No,0,241993,Unemployed,68,None,107983,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_682,396278094228,ABCDE7832F,4,82312,No,0,34715,Unemployed,51,Own,59613,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_796,994541377728,ABCDE4112F,5,51401,No,1,271717,Self-Employed,41,Rent,230816,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_774,757113583588,ABCDE9966F,0,44641,Yes,0,224113,Employed,34,None,369065,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_44,207581885065,ABCDE3821F,5,66859,Yes,0,206430,Employed,60,None,384942,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_685,654358104275,ABCDE7649F,5,69411,Yes,2,223278,Unemployed,70,Own,117657,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_331,632715039567,ABCDE1511F,2,81821,Yes,0,29258,Self-Employed,26,Rent,104010,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_86,547135902622,ABCDE6198F,2,82303,No,2,57437,Self-Employed,26,Own,56616,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_752,882143726114,ABCDE7578F,1,90181,No,1,94311,Unemployed,31,Own,124603,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_184,806193843805,ABCDE8908F,5,24891,No,2,254157,Self-Employed,68,Own,145227,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_736,693151270843,ABCDE5900F,0,85267,Yes,2,76576,Employed,51,Own,104295,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_906,415096580949,ABCDE5292F,3,82343,Yes,1,81742,Self-Employed,52,Rent,25641,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_237,870153730108,ABCDE2842F,5,72533,No,0,224411,Self-Employed,42,Rent,247340,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_199,792980828909,ABCDE2826F,4,86524,No,1,193952,Employed,30,Own,375301,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_513,881008091286,ABCDE2597F,0,92373,No,0,47889,Self-Employed,59,Own,97096,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_902,367489302660,ABCDE6699F,0,28554,No,2,29797,Unemployed,36,Own,130794,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_974,540201346610,ABCDE7616F,0,50752,Yes,2,32767,Self-Employed,33,None,61329,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_216,874389876866,ABCDE6357F,1,90854,No,2,207172,Unemployed,64,Rent,264728,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_22,820229258583,ABCDE3533F,1,80901,Yes,2,70992,Unemployed,26,None,106845,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_664,176837876044,ABCDE8073F,4,44932,No,1,105170,Self-Employed,64,Rent,27677,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_673,551326412174,ABCDE2678F,5,48451,No,1,34321,Self-Employed,20,Rent,62439,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_892,965568752476,ABCDE6187F,4,54607,Yes,0,184032,Unemployed,47,None,225590,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_733,850208472386,ABCDE7637F,0,39875,Yes,1,202217,Unemployed,45,Rent,110292,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_900,664778337662,ABCDE2899F,0,63515,Yes,0,106436,Employed,61,Own,58287,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_154,392114071389,ABCDE2634F,1,95003,Yes,2,188860,Self-Employed,30,Rent,399039,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_972,114784972059,ABCDE1302F,0,37509,No,0,108444,Self-Employed,55,Own,121541,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_3,116230028801,ABCDE9457F,3,67957,No,0,255932,Unemployed,36,None,235826,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_723,405925901751,ABCDE5860F,0,79064,No,0,297237,Self-Employed,62,None,282705,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_821,677833412764,ABCDE1948F,4,60991,No,2,251421,Self-Employed,56,None,149708,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_565,756814309404,ABCDE6602F,2,42114,Yes,0,238987,Self-Employed,19,Rent,259007,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_449,298614159909,ABCDE8601F,5,48201,No,2,148463,Employed,24,None,89836,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_462,442023594128,ABCDE1032F,2,79792,Yes,0,260551,Self-Employed,46,Own,108292,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_97,633390631583,ABCDE5723F,5,79536,No,1,145624,Self-Employed,39,Rent,31715,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_583,635867574418,ABCDE8885F,5,86628,Yes,1,281502,Employed,31,Rent,181505,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_921,146925937000,ABCDE8050F,0,16590,No,1,133935,Self-Employed,40,Rent,39537,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_212,138769380882,ABCDE5624F,2,16759,Yes,1,48596,Employed,73,None,128269,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_520,106387487060,ABCDE7113F,1,94486,Yes,1,246924,Self-Employed,30,Rent,369656,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_2,403373325068,ABCDE1424F,1,21483,No,1,84999,Unemployed,46,None,141301,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_950,281826909335,ABCDE6446F,3,22573,No,0,169361,Unemployed,31,Own,204856,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_605,165170443407,ABCDE3520F,0,46630,No,2,89331,Self-Employed,43,Own,31680,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_58,454383115658,ABCDE2127F,0,89694,No,1,100932,Unemployed,25,Own,73953,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_211,193573933840,ABCDE3341F,4,25525,No,1,211303,Self-Employed,42,None,326212,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_319,936695069556,ABCDE1956F,1,93420,No,2,100674,Employed,41,Rent,110237,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_606,929407794451,ABCDE1873F,4,59487,Yes,0,155360,Unemployed,67,None,264523,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_895,555654017531,ABCDE4272F,2,6893,No,0,240813,Unemployed,21,None,237607,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_694,974551510869,ABCDE4291F,2,5671,Yes,1,84339,Employed,57,Rent,130501,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_727,804461771831,ABCDE5985F,1,72274,No,1,121848,Employed,59,None,22112,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_329,803018140505,ABCDE4325F,0,34854,Yes,0,258818,Self-Employed,20,Own,174484,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_900,895342664930,ABCDE6202F,2,39436,Yes,2,160245,Employed,65,Rent,358401,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_196,821534828135,ABCDE9236F,1,24370,No,2,53014,Employed,43,None,143137,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_708,130061172166,ABCDE9893F,4,86963,Yes,1,228618,Unemployed,69,Rent,379136,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_833,158756112518,ABCDE3988F,0,97275,No,2,226335,Self-Employed,40,Rent,145117,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_934,390896743877,ABCDE8190F,4,81016,Yes,0,178304,Employed,70,Own,327154,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_696,394195276013,ABCDE6540F,5,19424,Yes,2,169338,Self-Employed,20,Own,122371,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_661,430276835732,ABCDE2775F,1,50425,No,2,273483,Self-Employed,75,None,190454,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_737,270015464880,ABCDE9844F,5,21721,Yes,0,269645,Self-Employed,60,Own,273223,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_415,635684482086,ABCDE6815F,1,73548,No,0,219871,Employed,38,Own,101267,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_567,205650337244,ABCDE3496F,4,98030,No,0,45512,Self-Employed,59,None,137248,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_886,756135786924,ABCDE9249F,4,94026,No,0,60237,Self-Employed,75,Own,25068,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_253,884933595061,ABCDE6720F,0,53699,No,2,141475,Employed,69,Own,106433,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_531,212476750140,ABCDE7898F,2,46467,Yes,0,254065,Self-Employed,68,Own,223926,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_236,606810409029,ABCDE8098F,2,67299,No,0,253863,Self-Employed,48,Rent,120835,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_98,795615019885,ABCDE2303F,5,82567,No,1,42491,Unemployed,40,Own,81461,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_832,454249356729,ABCDE1239F,4,36762,No,0,252354,Unemployed,29,Own,215273,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_766,718416296807,ABCDE9486F,1,85537,No,1,104699,Self-Employed,39,None,27642,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_752,379449724555,ABCDE6134F,0,72482,No,1,160661,Self-Employed,59,None,172259,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_717,956904533976,ABCDE3365F,1,57000,Yes,0,42563,Employed,58,None,59598,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_966,264481500333,ABCDE9641F,2,32279,Yes,1,275207,Employed,20,None,101514,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_601,715744460299,ABCDE2102F,4,60581,Yes,0,179249,Employed,66,Rent,199223,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_437,796270356679,ABCDE6889F,0,39382,No,1,189555,Unemployed,65,None,297648,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_180,150297499361,ABCDE9918F,4,42860,Yes,0,151299,Employed,28,None,236243,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_223,447454326252,ABCDE9588F,0,53352,Yes,1,146268,Employed,34,Rent,75204,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_210,679723234675,ABCDE5088F,1,5930,Yes,1,103750,Self-Employed,56,None,37569,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_322,202475109605,ABCDE9660F,1,19668,Yes,1,93035,Self-Employed,31,None,58551,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_10,324331293379,ABCDE6364F,0,19360,Yes,2,203308,Unemployed,49,Rent,208394,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_703,110124620253,ABCDE3537F,2,59764,No,1,32551,Unemployed,26,Own,97877,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_692,117466481611,ABCDE8490F,4,36059,No,1,269757,Unemployed,56,Rent,203249,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_998,529196213494,ABCDE5712F,4,99128,Yes,0,167318,Unemployed,62,None,238599,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_594,776421599538,ABCDE3913F,5,75359,No,1,28248,Unemployed,19,None,65565,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_268,586445460467,ABCDE5012F,2,79114,Yes,2,134215,Unemployed,48,Rent,96178,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_45,820424229285,ABCDE5852F,2,91495,Yes,2,292530,Unemployed,43,Rent,242608,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_871,672024998034,ABCDE5835F,2,87238,Yes,2,199757,Self-Employed,36,None,189873,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_246,452717103357,ABCDE3711F,4,45120,No,2,244503,Employed,26,Own,193355,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_819,680043032880,ABCDE9121F,4,49910,Yes,2,173204,Employed,26,None,284961,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_152,447794140541,ABCDE3144F,4,91140,Yes,1,132390,Self-Employed,54,Own,87596,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_396,870212956877,ABCDE3034F,1,26985,No,0,254665,Unemployed,61,None,252123,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
