Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_311,885369983389,ABCDE5576F,0,31042,Yes,2,219200,Self-Employed,58,None,336364,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_433,899145758260,ABCDE9192F,3,9494,Yes,2,36075,Employed,75,Rent,82605,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_35,837125246807,ABCDE7727F,0,47649,No,1,74597,Employed,70,None,81521,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_915,551527156059,ABCDE1837F,2,32733,No,2,154752,Employed,62,None,195058,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_796,772431410783,ABCDE1669F,2,88974,Yes,1,260822,Employed,40,Rent,372748,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_417,548706736247,ABCDE3377F,4,21861,Yes,2,275571,Employed,33,Rent,253518,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_362,936037187879,ABCDE3041F,5,62066,No,1,239315,Employed,37,Rent,338734,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_981,797393314690,ABCDE7820F,1,29456,Yes,1,50242,Unemployed,55,None,140953,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_111,911655658222,ABCDE5440F,3,8843,No,0,215321,Employed,32,None,318564,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_841,913953691871,ABCDE3542F,1,10259,No,2,262240,Employed,64,Own,374331,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_721,210447112630,ABCDE4972F,4,11350,Yes,0,248254,Employed,66,None,154837,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_61,633371482341,ABCDE1363F,2,94181,Yes,0,173518,Unemployed,43,None,349567,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_809,135104691691,ABCDE4231F,0,57501,Yes,2,49343,Employed,23,Rent,101700,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_179,594511169240,ABCDE4023F,2,86771,No,1,177752,Employed,55,Own,285163,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_268,875442063262,ABCDE2553F,0,61289,Yes,1,203412,Employed,60,Own,247722,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_187,888412961481,ABCDE9867F,0,62982,No,1,28390,Employed,53,Rent,107888,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_762,504907730564,ABCDE2353F,1,79398,No,0,156996,Employed,19,None,177648,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_924,985693448134,ABCDE1493F,5,67416,Yes,0,197202,Self-Employed,29,None,184177,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_624,336373748072,ABCDE9124F,4,33447,Yes,2,239380,Self-Employed,45,Rent,284213,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_773,226823900766,ABCDE7312F,1,96989,No,2,207556,Unemployed,67,Rent,328117,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_796,225697338831,ABCDE7540F,2,22479,No,1,178556,Employed,36,Rent,331780,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_222,454727862737,ABCDE4926F,0,9792,No,2,106633,Employed,50,Rent,53129,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_748,961413386174,ABCDE7597F,4,12706,No,0,275128,Employed,33,None,374856,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_830,834789255890,ABCDE2270F,0,79945,No,1,191978,Self-Employed,57,Rent,393439,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_862,136878094168,ABCDE2212F,1,64879,No,0,212092,Employed,58,None,161137,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_502,234390047479,ABCDE8400F,4,20373,Yes,2,169784,Employed,48,None,122656,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_363,480227101132,ABCDE1479F,4,15068,No,0,187337,Employed,74,Own,148839,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_499,306399147070,ABCDE1419F,3,45004,No,0,227447,Unemployed,57,None,228753,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_601,511652583016,ABCDE7881F,2,78950,No,1,137516,Employed,28,Rent,53479,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_875,930575674042,ABCDE5942F,2,46906,Yes,2,243637,Self-Employed,67,None,198001,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_701,468552681941,ABCDE9393F,2,90870,No,2,100929,Employed,54,Own,99910,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_249,509527185215,ABCDE8812F,4,52366,No,2,104606,Employed,34,Own,125140,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_665,183597984676,ABCDE6634F,5,35172,Yes,2,192821,Self-Employed,28,Rent,233369,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_985,116023739059,ABCDE1365F,1,80148,No,1,84394,Employed,62,None,48095,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_118,500591939380,ABCDE8952F,3,5065,No,2,249120,Employed,20,Own,369773,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_617,811152027472,ABCDE5034F,1,56454,Yes,2,286966,Employed,33,Rent,175751,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_80,210232308223,ABCDE9989F,4,83009,Yes,0,230809,Employed,52,Rent,295742,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_440,511432115629,ABCDE2783F,4,16305,No,0,203637,Self-Employed,20,Rent,260949,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_559,408171328668,ABCDE2108F,3,41616,Yes,2,72094,Unemployed,51,None,127135,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_361,244466969613,ABCDE3799F,4,26061,No,2,176280,Employed,41,Rent,245850,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_735,685375114742,ABCDE6966F,0,98404,No,0,52953,Employed,35,Rent,21191,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_897,890437661201,ABCDE9085F,3,32598,No,2,102960,Unemployed,36,Rent,60312,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_801,636015105637,ABCDE8320F,5,94158,Yes,0,30427,Self-Employed,75,Own,37847,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_932,342164902607,ABCDE2513F,0,19483,No,0,115775,Self-Employed,52,Own,73221,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_632,421111778493,ABCDE6327F,1,76401,No,0,146758,Self-Employed,18,Own,131751,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_261,667641452734,ABCDE9711F,0,15100,No,0,114708,Employed,37,Own,113148,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_202,210859419037,ABCDE4180F,2,65391,No,0,54784,Employed,39,None,41791,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_422,786517317521,ABCDE1102F,0,33213,No,2,38948,Employed,57,Own,91674,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_320,843800902039,ABCDE5014F,1,95865,Yes,1,185158,Employed,57,Rent,141470,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_701,274118937545,ABCDE7292F,4,83704,No,2,141798,Employed,48,Rent,135912,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_905,420871834328,ABCDE8102F,2,55841,Yes,1,201981,Employed,50,Own,118378,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_855,460833982446,ABCDE7014F,1,30268,No,0,169664,Self-Employed,48,Rent,285265,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_803,756071605304,ABCDE5456F,4,33966,No,0,293010,Self-Employed,27,Own,325825,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_550,534739334096,ABCDE8796F,2,35334,Yes,0,292821,Employed,25,None,381524,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_317,558431987457,ABCDE8201F,5,53052,Yes,0,156730,Self-Employed,19,Own,294444,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_507,597832505284,ABCDE8997F,0,83604,Yes,2,133838,Self-Employed,41,Own,95042,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_762,143334355461,ABCDE9775F,2,39590,No,0,292737,Employed,27,None,251337,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_444,575212474097,ABCDE1530F,4,16804,Yes,0,85738,Unemployed,49,Own,63271,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_201,853229275674,ABCDE9541F,2,56803,No,1,249381,Employed,29,Own,361944,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_551,493359965656,ABCDE6612F,4,51139,No,0,56840,Unemployed,34,Rent,114733,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_849,847199289179,ABCDE6320F,5,48309,Yes,0,155738,Self-Employed,68,Rent,117883,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_619,480971413018,ABCDE1350F,2,57448,No,0,65222,Self-Employed,57,None,133510,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_805,888997472361,ABCDE8515F,0,7550,Yes,2,289454,Self-Employed,19,None,303625,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_753,731425133159,ABCDE6691F,4,72929,No,1,175168,Self-Employed,24,Own,284479,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_771,169858295078,ABCDE5389F,2,5309,Yes,2,69809,Self-Employed,18,Rent,111111,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_366,701419369871,ABCDE7000F,1,18276,No,1,152277,Unemployed,41,Own,278538,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_454,183538852857,ABCDE7523F,4,28820,No,1,95119,Employed,52,Rent,109062,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_933,183583989342,ABCDE5977F,4,39312,No,2,177292,Employed,56,None,242563,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_931,489367557845,ABCDE5458F,5,16140,Yes,0,101726,Employed,33,Rent,70993,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_186,570568298527,ABCDE5271F,3,9719,No,0,246774,Employed,69,None,262379,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_182,216976812253,ABCDE8646F,5,43715,No,1,211919,Employed,74,Own,310900,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_536,789984385889,ABCDE2817F,4,64313,No,2,241257,Employed,45,None,399155,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_266,507677914413,ABCDE3391F,1,57017,Yes,0,244502,Employed,19,None,187435,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_939,417966903791,ABCDE9532F,5,29449,No,2,186359,Employed,73,Own,307415,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_778,620061948126,ABCDE1486F,3,73088,Yes,0,41340,Employed,47,Own,65096,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_173,774933584392,ABCDE5843F,3,40369,Yes,2,270325,Employed,74,None,325902,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_920,430744565026,ABCDE1295F,1,35477,Yes,2,110861,Employed,60,Rent,68023,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_45,986394943566,ABCDE9095F,1,44541,No,0,131704,Unemployed,46,None,41364,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_354,182361917304,ABCDE5521F,1,53706,No,2,270579,Self-Employed,58,Rent,263224,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_551,361365481150,ABCDE9177F,2,64406,Yes,0,27170,Employed,31,Rent,130107,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_388,178499976767,ABCDE4395F,2,66470,Yes,0,176614,Employed,25,None,161859,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_842,656969140579,ABCDE6671F,2,69067,Yes,2,43156,Employed,23,Rent,33174,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_511,927790176121,ABCDE8149F,0,28761,No,0,226200,Employed,26,Own,180634,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_186,289904885730,ABCDE3528F,5,51872,No,1,156330,Employed,57,Rent,275834,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_206,782830782344,ABCDE4090F,5,89916,Yes,0,194234,Self-Employed,20,Own,160715,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_609,662591518516,ABCDE6652F,1,45549,Yes,0,191778,Self-Employed,48,Rent,123180,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_171,809755789032,ABCDE9331F,1,7827,Yes,2,233150,Unemployed,19,Own,136922,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_443,623732435544,ABCDE9242F,4,64336,Yes,0,262802,Employed,22,None,302521,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_557,705816340151,ABCDE8851F,2,98884,Yes,1,95553,Employed,72,Own,38198,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_608,175745020765,ABCDE2932F,0,58552,No,1,260749,Employed,63,None,137918,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_418,478868512560,ABCDE3363F,4,82161,No,1,88751,Employed,24,Rent,76642,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_744,385387041276,ABCDE8442F,4,51651,Yes,2,31971,Unemployed,70,Rent,56970,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_986,648683075313,ABCDE5554F,2,63016,Yes,2,258071,Employed,45,Rent,290428,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_953,222534672964,ABCDE8937F,3,32520,No,2,90171,Employed,46,Own,85949,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_867,560519841401,ABCDE8052F,1,80616,Yes,1,174077,Self-Employed,67,Own,274676,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_185,603890552710,ABCDE3770F,2,25425,No,2,164782,Employed,46,Rent,370985,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_830,823673928536,ABCDE5549F,1,53085,No,0,102987,Employed,54,Own,127751,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_459,214138161904,ABCDE4351F,5,15516,No,1,75639,Employed,75,Rent,145043,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_839,614141972539,ABCDE2482F,2,55536,No,2,154589,Employed,26,Own,370155,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_629,608945869576,ABCDE6402F,5,80438,No,2,177839,Unemployed,25,Rent,316610,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_678,602303189082,ABCDE5708F,3,17685,No,1,227240,Self-Employed,58,None,194714,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_556,877237366786,ABCDE7561F,2,44533,Yes,0,51344,Employed,36,None,148215,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_39,447843767212,ABCDE5057F,4,91571,No,2,35433,Employed,68,Rent,97985,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_956,903291392274,ABCDE2418F,2,93712,No,0,175725,Employed,54,Rent,375186,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_764,511696107636,ABCDE2439F,0,51539,Yes,0,209485,Employed,64,Rent,309457,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_836,423093130622,ABCDE7886F,3,85238,No,1,45012,Unemployed,19,Own,96530,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_50,953382347612,ABCDE8608F,4,36262,Yes,2,81387,Unemployed,33,None,35347,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_647,523177895248,ABCDE8535F,1,20134,Yes,1,30467,Employed,63,Rent,100772,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_81,864829801630,ABCDE4696F,3,7134,Yes,1,178445,Employed,20,None,228901,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_759,636869786001,ABCDE8357F,0,88939,No,0,120234,Employed,74,Own,141363,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_592,696966072320,ABCDE9447F,0,85516,Yes,1,124318,Employed,69,None,139067,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_769,342123740289,ABCDE4970F,0,66055,Yes,2,263067,Employed,23,Own,235295,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_441,900076151077,ABCDE1605F,3,25436,Yes,0,170291,Employed,69,None,372583,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_223,958727987481,ABCDE5415F,2,61855,No,1,176812,Employed,39,Own,251602,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_414,902225120728,ABCDE2608F,3,34426,No,2,186226,Employed,38,Rent,315335,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_679,979746297001,ABCDE9701F,3,54718,Yes,2,118326,Employed,64,Own,30975,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_466,741370308226,ABCDE5024F,5,68579,Yes,0,73840,Self-Employed,28,None,114259,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_178,266482734225,ABCDE8894F,4,70323,Yes,2,119249,Employed,33,Rent,90253,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_358,490091253761,ABCDE3622F,4,13431,Yes,1,28885,Employed,54,None,44236,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_592,865991318474,ABCDE4565F,0,90965,No,1,285716,Employed,35,Rent,211589,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_695,468149198382,ABCDE6746F,2,80519,Yes,0,60443,Employed,69,Rent,37059,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_41,399081674892,ABCDE9796F,5,47133,Yes,0,250440,Self-Employed,62,Own,310686,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_512,253896052891,ABCDE9037F,4,82732,No,1,242490,Self-Employed,47,Rent,262774,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_438,868739856063,ABCDE8038F,3,62231,Yes,1,230108,Employed,46,None,340325,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_720,212947055536,ABCDE8181F,5,35042,Yes,1,82362,Employed,59,Own,41605,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_987,181554923159,ABCDE4713F,3,95095,Yes,2,232236,Unemployed,56,None,211125,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_175,165523892558,ABCDE5575F,2,37835,Yes,1,276686,Self-Employed,35,Rent,322242,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_79,594784128438,ABCDE9887F,0,63636,Yes,0,207543,Employed,31,None,268527,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_380,687857165389,ABCDE1368F,2,7471,No,1,131281,Employed,30,Rent,85211,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_369,628421879036,ABCDE8040F,2,72970,Yes,0,102791,Employed,52,Own,36255,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_175,984838557241,ABCDE5192F,4,48136,Yes,1,145308,Employed,45,None,41103,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_112,705038812399,ABCDE3043F,3,30319,Yes,0,111391,Unemployed,68,None,106438,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_555,581320872059,ABCDE2107F,0,49916,No,1,275096,Employed,47,None,369897,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_202,870750690094,ABCDE6251F,5,66288,No,2,55928,Unemployed,62,Own,147169,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_292,471022141439,ABCDE2962F,3,43504,No,0,211276,Employed,61,Own,154597,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_847,125914576240,ABCDE2038F,3,77413,No,0,65276,Employed,46,Rent,87437,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_976,538840391446,ABCDE3957F,4,27000,Yes,1,170503,Self-Employed,66,Rent,135064,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_167,293177960220,ABCDE8262F,2,16567,Yes,0,230080,Employed,61,Rent,264085,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_141,503273351960,ABCDE4742F,2,19244,Yes,0,145993,Employed,34,Rent,116548,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_556,821320071395,ABCDE5027F,3,27598,Yes,1,132581,Employed,53,Rent,31319,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_965,154957176396,ABCDE3724F,0,65807,Yes,0,110884,Employed,57,Own,135681,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_713,908279930950,ABCDE2339F,1,34692,No,0,240993,Employed,56,Own,137033,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_686,267310260898,ABCDE3015F,0,9096,Yes,2,251367,Self-Employed,45,None,396987,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_416,946077787544,ABCDE1349F,1,41983,Yes,2,280485,Employed,54,Own,295304,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_252,257082120546,ABCDE2764F,4,80813,No,0,123644,Employed,38,Own,70858,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_29,460876093129,ABCDE1668F,4,18607,Yes,2,286867,Employed,19,None,169872,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_151,568498630883,ABCDE9653F,2,34173,Yes,0,267796,Unemployed,73,Rent,198759,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_104,295712152022,ABCDE4390F,4,94567,No,2,128174,Employed,18,Rent,62473,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_445,146708135315,ABCDE7840F,0,32310,Yes,0,181819,Unemployed,37,None,274168,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_140,221054680125,ABCDE8821F,2,62987,Yes,0,121760,Employed,36,Own,114700,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_13,266206215550,ABCDE4119F,2,62632,No,0,30972,Self-Employed,63,Rent,75626,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_268,159911612470,ABCDE1591F,3,58795,Yes,0,151165,Self-Employed,33,None,104148,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_99,458803663658,ABCDE9300F,4,8288,Yes,1,271524,Unemployed,51,None,247874,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_706,300214464316,ABCDE5435F,3,59921,Yes,2,71749,Unemployed,18,None,120474,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_950,668792417213,ABCDE3394F,4,19488,No,2,89519,Unemployed,74,None,148125,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_360,459658601164,ABCDE7703F,5,62040,No,2,219197,Employed,37,Rent,322519,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_928,562102764994,ABCDE9368F,0,51869,No,1,44627,Self-Employed,43,Rent,23276,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_50,837799625084,ABCDE8909F,2,26618,Yes,2,98830,Employed,42,Own,106177,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_867,911595362732,ABCDE8603F,0,45307,Yes,0,204515,Self-Employed,48,Rent,385011,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_403,726787462105,ABCDE1881F,1,43388,Yes,0,288998,Unemployed,18,None,145948,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_452,216390896929,ABCDE7823F,2,29039,No,1,36508,Self-Employed,51,Own,81461,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_552,198456911393,ABCDE2958F,5,58261,Yes,0,175732,Self-Employed,39,Own,198280,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_843,187134870842,ABCDE6633F,5,18771,Yes,2,268879,Employed,21,None,392545,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_549,384910846097,ABCDE5530F,4,15826,Yes,2,121101,Employed,72,Own,67577,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_319,235443189247,ABCDE9716F,2,67912,Yes,1,44268,Employed,21,None,81191,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_826,388865977101,ABCDE1681F,3,69178,Yes,0,69791,Employed,63,Own,115199,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_529,143604757062,ABCDE2945F,2,33131,Yes,1,251522,Employed,30,Own,354605,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_897,161766650033,ABCDE7789F,0,62871,Yes,1,28091,Employed,22,None,138600,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_858,918638301610,ABCDE3928F,0,83347,Yes,1,105098,Unemployed,28,None,81437,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_547,482171191015,ABCDE9260F,0,25916,No,2,139396,Employed,19,None,21675,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_839,620782925484,ABCDE9120F,2,6606,No,1,294996,Unemployed,24,Own,188081,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_709,958356849445,ABCDE9367F,2,51778,No,1,110305,Self-Employed,55,None,116893,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_179,659639114438,ABCDE1618F,2,40921,No,1,298241,Employed,49,Rent,315680,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_229,474271968851,ABCDE9415F,2,28170,No,2,39898,Self-Employed,65,Own,89498,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_330,453756511295,ABCDE7217F,0,60347,No,2,47920,Employed,65,Rent,141735,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_345,509942033894,ABCDE4632F,3,64698,No,2,235082,Employed,75,Own,182698,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
